token_id	complete_three_region_cpps
LA_E_4212716_0038	True
LA_E_4216918_0026	True
LA_E_4216918_0027	True
LA_E_4217218_0017	True
LA_E_4217504_0009	True
LA_E_4218389_0057	True
LA_E_4218706_0000	True
LA_E_4219008_0020	True
LA_E_4219008_0021	True
LA_E_4220084_0043	True
LA_E_4222369_0007	True
LA_E_4222437_0020	True
LA_E_4222914_0004	True
LA_E_4222914_0005	True
LA_E_4222958_0001	True
LA_E_4222958_0013	True
LA_E_4224555_0007	True
LA_E_4224555_0008	True
LA_E_4225428_0028	True
LA_E_4226873_0021	True
LA_E_4227253_0019	True
LA_E_4227264_0017	True
LA_E_4227490_0012	True
LA_E_4227490_0021	True
LA_E_4228621_0011	True
LA_E_4228943_0035	True
LA_E_4228943_0036	True
LA_E_4228978_0010	True
LA_E_4228978_0011	True
LA_E_4229430_0026	True
LA_E_4229595_0023	True
LA_E_4230112_0020	True
LA_E_4231542_0015	True
LA_E_4231542_0016	True
LA_E_4231542_0024	True
LA_E_4231542_0025	True
LA_E_4233093_0003	True
LA_E_4233093_0004	True
LA_E_4237222_0021	True
LA_E_4238027_0013	True
LA_E_4238027_0029	True
LA_E_4238027_0050	True
LA_E_4238582_0017	True
LA_E_4239928_0017	True
LA_E_4239928_0018	True
LA_E_4239928_0043	True
LA_E_4239928_0044	True
LA_E_4239928_0058	True
LA_E_4239928_0078	True
LA_E_4241139_0017	True
LA_E_4241139_0018	True
LA_E_4242918_0023	True
LA_E_4242918_0024	True
LA_E_4242954_0004	True
LA_E_4243734_0013	True
LA_E_4243734_0014	True
LA_E_4244087_0017	True
LA_E_4244388_0008	True
LA_E_4244388_0015	True
LA_E_4244388_0016	True
LA_E_4244388_0017	True
LA_E_4245100_0036	True
LA_E_4245208_0003	True
LA_E_4245208_0050	True
LA_E_4245208_0072	True
LA_E_4245208_0090	True
LA_E_4245208_0091	True
LA_E_4246068_0017	True
LA_E_4249241_0045	True
LA_E_4249241_0046	True
LA_E_4249241_0055	True
LA_E_4249658_0003	True
LA_E_4252448_0012	True
LA_E_4253113_0001	True
LA_E_4253113_0005	True
LA_E_4254279_0011	True
LA_E_4254279_0012	True
LA_E_4254279_0028	True
LA_E_4254528_0035	True
LA_E_4254528_0043	True
LA_E_4254528_0044	True
LA_E_4255707_0021	True
LA_E_4255707_0022	True
LA_E_4258390_0020	True
LA_E_4258390_0093	True
LA_E_4258390_0094	True
LA_E_4258755_0017	True
LA_E_4258786_0005	True
LA_E_4258786_0059	True
LA_E_4260184_0012	True
LA_E_4260184_0030	True
LA_E_4260184_0033	True
LA_E_4260184_0058	True
LA_E_4260399_0020	True
LA_E_4261390_0008	True
LA_E_4261646_0051	True
LA_E_4262167_0003	True
LA_E_4262167_0004	True
LA_E_4262193_0005	True
LA_E_4262193_0009	True
LA_E_4262193_0028	True
LA_E_4262193_0029	True
LA_E_4262193_0047	True
LA_E_4262193_0052	True
LA_E_4262706_0006	True
LA_E_4263704_0021	True
LA_E_4264022_0005	True
LA_E_4264022_0006	True
LA_E_4264368_0064	True
LA_E_4264590_0004	True
LA_E_4264590_0010	True
LA_E_4264590_0017	True
LA_E_4264590_0029	True
LA_E_4266068_0027	True
LA_E_4268643_0001	True
LA_E_4268921_0027	True
LA_E_4270653_0032	True
LA_E_4270653_0058	True
LA_E_4272219_0000	True
LA_E_4273547_0001	True
LA_E_4273547_0002	True
LA_E_4273547_0024	True
LA_E_4273636_0016	True
LA_E_4273636_0017	True
LA_E_4275876_0000	True
LA_E_4276678_0014	True
LA_E_4278048_0072	True
LA_E_4279988_0017	True
LA_E_4279988_0044	True
LA_E_4280326_0031	True
LA_E_4283207_0006	True
LA_E_4283328_0000	True
LA_E_4283328_0001	True
LA_E_4283623_0014	True
LA_E_4283623_0015	True
LA_E_4283623_0016	True
LA_E_4283623_0017	True
LA_E_4285233_0037	True
LA_E_4286428_0007	True
LA_E_4286428_0008	True
LA_E_4286428_0035	True
LA_E_4286428_0036	True
LA_E_4288221_0028	True
LA_E_4288487_0008	True
LA_E_4288487_0011	True
LA_E_4290579_0063	True
LA_E_4291070_0001	True
LA_E_4291070_0011	True
LA_E_4291070_0032	True
LA_E_4291610_0000	True
LA_E_4293498_0001	True
LA_E_4293745_0018	True
LA_E_4296268_0021	True
LA_E_4296268_0022	True
LA_E_4296878_0017	True
LA_E_4298006_0039	True
LA_E_4298763_0035	True
LA_E_4298763_0051	True
LA_E_4299102_0032	True
LA_E_4299850_0001	True
LA_E_4299850_0002	True
LA_E_4299850_0011	True
LA_E_4299885_0009	True
LA_E_4300018_0041	True
LA_E_4304164_0009	True
LA_E_4304164_0010	True
LA_E_4305976_0014	True
LA_E_4306145_0027	True
LA_E_4306145_0028	True
LA_E_4306145_0029	True
LA_E_4306145_0039	True
LA_E_4306145_0040	True
LA_E_4306439_0032	True
LA_E_4306439_0033	True
LA_E_4306746_0024	True
LA_E_4306746_0025	True
LA_E_4307358_0008	True
LA_E_4308074_0004	True
LA_E_4308074_0013	True
LA_E_4309799_0063	True
LA_E_4310767_0000	True
LA_E_4311852_0000	True
LA_E_4311852_0008	True
LA_E_4313024_0026	True
LA_E_4314816_0034	True
LA_E_4314851_0039	True
LA_E_4314851_0046	True
LA_E_4316270_0001	True
LA_E_4316965_0045	True
LA_E_4319734_0008	True
LA_E_4319734_0034	True
LA_E_4320656_0020	True
LA_E_4320656_0028	True
LA_E_4322611_0000	True
LA_E_4322611_0001	True
LA_E_4323729_0010	True
LA_E_4323729_0011	True
LA_E_4325150_0022	True
LA_E_4325150_0028	True
LA_E_4325783_0006	True
LA_E_4325783_0007	True
LA_E_4328533_0008	True
LA_E_4329924_0008	True
LA_E_4331174_0001	True
LA_E_4331174_0031	True
LA_E_4332811_0021	True
LA_E_4333457_0015	True
LA_E_4333457_0021	True
LA_E_4334497_0000	True
LA_E_4334497_0056	True
LA_E_4334669_0008	True
LA_E_4334669_0011	True
LA_E_4334669_0012	True
LA_E_4335713_0005	True
LA_E_4335713_0009	True
LA_E_4336426_0022	True
LA_E_4336736_0018	True
LA_E_4336736_0053	True
LA_E_4336736_0065	True
LA_E_4336736_0089	True
LA_E_4337229_0026	True
LA_E_4340241_0012	True
LA_E_4340241_0013	True
LA_E_4340390_0005	True
LA_E_4340390_0030	True
LA_E_4340390_0031	True
LA_E_4340390_0034	True
LA_E_4340390_0035	True
LA_E_4341620_0018	True
LA_E_4341620_0019	True
LA_E_4341937_0000	True
LA_E_4341937_0012	True
LA_E_4343635_0011	True
LA_E_4343635_0033	True
LA_E_4343732_0003	True
LA_E_4343992_0000	True
LA_E_4343992_0023	True
LA_E_4345309_0007	True
LA_E_4345309_0034	True
LA_E_4346307_0016	True
LA_E_4347828_0001	True
LA_E_4347828_0002	True
LA_E_4347828_0003	True
LA_E_4347828_0010	True
LA_E_4347828_0017	True
LA_E_4348476_0030	True
LA_E_4349330_0001	True
LA_E_4349330_0008	True
LA_E_4349882_0002	True
LA_E_4349882_0015	True
LA_E_4350083_0011	True
LA_E_4350083_0012	True
LA_E_4350408_0000	True
LA_E_4350408_0017	True
LA_E_4351105_0004	True
LA_E_4351105_0022	True
LA_E_4351105_0038	True
LA_E_4351882_0007	True
LA_E_4351882_0008	True
LA_E_4352729_0005	True
LA_E_4354275_0020	True
LA_E_4358518_0015	True
LA_E_4358518_0016	True
LA_E_4358518_0035	True
LA_E_4358518_0036	True
LA_E_4359698_0033	True
LA_E_4359698_0034	True
LA_E_4359948_0013	True
LA_E_4360464_0017	True
LA_E_4360464_0018	True
LA_E_4363121_0027	True
LA_E_4364178_0016	True
LA_E_4364178_0026	True
LA_E_4366295_0028	True
LA_E_4367780_0034	True
LA_E_4368350_0001	True
LA_E_4368350_0030	True
LA_E_4368388_0016	True
LA_E_4368983_0021	True
LA_E_4369303_0016	True
LA_E_4369900_0013	True
LA_E_4369900_0043	True
LA_E_4370342_0043	True
LA_E_4370342_0046	True
LA_E_4371292_0007	True
LA_E_4371292_0020	True
LA_E_4371668_0008	True
LA_E_4371668_0059	True
LA_E_4371695_0012	True
LA_E_4372002_0016	True
LA_E_4372954_0055	True
LA_E_4372954_0084	True
LA_E_4373665_0029	True
LA_E_4373665_0046	True
LA_E_4373665_0047	True
LA_E_4376010_0010	True
LA_E_4376980_0001	True
LA_E_4380276_0043	True
LA_E_4380589_0018	True
LA_E_4380882_0006	True
LA_E_4380882_0007	True
LA_E_4380882_0011	True
LA_E_4380882_0015	True
LA_E_4380882_0050	True
LA_E_4380914_0011	True
LA_E_4381791_0038	True
LA_E_4382795_0028	True
LA_E_4383216_0020	True
LA_E_4386096_0011	True
LA_E_4386096_0038	True
LA_E_4386628_0010	True
LA_E_4387747_0000	True
LA_E_4388136_0006	True
LA_E_4388136_0076	True
LA_E_4388635_0055	True
LA_E_4388689_0016	True
LA_E_4388689_0043	True
LA_E_4388689_0044	True
LA_E_4390010_0007	True
LA_E_4392424_0017	True
LA_E_4394625_0070	True
LA_E_4395322_0006	True
LA_E_4395322_0007	True
LA_E_4395322_0025	True
LA_E_4395322_0057	True
LA_E_4395322_0079	True
LA_E_4396063_0004	True
LA_E_4396063_0006	True
LA_E_4400203_0003	True
LA_E_4400341_0004	True
LA_E_4400341_0005	True
LA_E_4400341_0006	True
LA_E_4401340_0007	True
LA_E_4402107_0044	True
LA_E_4402232_0045	True
LA_E_4402232_0049	True
LA_E_4402862_0007	True
LA_E_4402862_0028	True
LA_E_4402862_0035	True
LA_E_4403599_0015	True
LA_E_4404773_0017	True
LA_E_4404773_0027	True
LA_E_4407516_0000	True
LA_E_4407516_0032	True
LA_E_4407732_0047	True
LA_E_4409434_0025	True
LA_E_4410383_0015	True
LA_E_4410383_0039	True
LA_E_4412161_0016	True
LA_E_4413235_0052	True
LA_E_4414790_0001	True
LA_E_4414790_0002	True
LA_E_4414790_0007	True
LA_E_4414790_0008	True
LA_E_4414790_0011	True
LA_E_4415441_0049	True
LA_E_4415441_0050	True
LA_E_4415610_0006	True
LA_E_4415610_0013	True
LA_E_4415610_0051	True
LA_E_4415610_0068	True
LA_E_4415610_0069	True
LA_E_4415610_0077	True
LA_E_4416131_0028	True
LA_E_4416206_0020	True
LA_E_4416206_0076	True
LA_E_4416206_0091	True
LA_E_4416206_0092	True
LA_E_4416206_0093	True
LA_E_4417943_0010	True
LA_E_4417943_0029	True
LA_E_4417943_0044	True
LA_E_4418042_0011	True
LA_E_4418042_0017	True
LA_E_4418042_0025	True
LA_E_4418042_0026	True
LA_E_4418042_0048	True
LA_E_4418396_0014	True
LA_E_4418872_0003	True
LA_E_4418872_0008	True
LA_E_4418872_0012	True
LA_E_4418872_0016	True
LA_E_4418872_0017	True
LA_E_4418908_0024	True
LA_E_4418908_0032	True
LA_E_4418908_0056	True
LA_E_4418908_0099	True
LA_E_4418908_0120	True
LA_E_4419388_0037	True
LA_E_4419434_0004	True
LA_E_4419434_0020	True
LA_E_4419434_0037	True
LA_E_4419706_0010	True
LA_E_4419869_0017	True
LA_E_4420060_0015	True
LA_E_4421637_0012	True
LA_E_4421673_0011	True
LA_E_4422123_0007	True
LA_E_4422123_0036	True
LA_E_4422123_0050	True
LA_E_4422123_0064	True
LA_E_4423667_0000	True
LA_E_4424063_0003	True
LA_E_4424613_0015	True
LA_E_4425317_0021	True
LA_E_4425317_0022	True
LA_E_4426495_0005	True
LA_E_4427035_0003	True
LA_E_4427035_0047	True
LA_E_4428748_0015	True
LA_E_4428748_0049	True
LA_E_4428748_0050	True
LA_E_4428983_0028	True
LA_E_4430610_0015	True
LA_E_4430892_0019	True
LA_E_4431162_0041	True
LA_E_4431364_0001	True
LA_E_4431364_0010	True
LA_E_4432840_0001	True
LA_E_4432840_0016	True
LA_E_4432840_0017	True
LA_E_4433033_0013	True
LA_E_4433434_0016	True
LA_E_4433434_0025	True
LA_E_4433549_0033	True
LA_E_4433654_0009	True
LA_E_4433945_0019	True
LA_E_4434679_0008	True
LA_E_4435922_0015	True
LA_E_4436110_0002	True
LA_E_4436110_0017	True
LA_E_4436110_0018	True
LA_E_4436481_0023	True
LA_E_4436801_0040	True
LA_E_4437448_0013	True
LA_E_4437879_0054	True
LA_E_4438489_0009	True
LA_E_4438489_0010	True
LA_E_4438489_0050	True
LA_E_4438893_0002	True
LA_E_4438893_0011	True
LA_E_4439027_0014	True
LA_E_4439027_0015	True
LA_E_4440655_0031	True
LA_E_4440655_0046	True
LA_E_4442015_0026	True
LA_E_4442765_0012	True
LA_E_4442765_0032	True
LA_E_4442765_0076	True
LA_E_4445073_0031	True
LA_E_4446555_0012	True
LA_E_4446758_0028	True
LA_E_4446758_0029	True
LA_E_4446758_0043	True
LA_E_4446758_0048	True
LA_E_4446758_0049	True
LA_E_4447099_0000	True
LA_E_4447099_0001	True
LA_E_4447099_0002	True
LA_E_4447099_0003	True
LA_E_4447099_0004	True
LA_E_4447248_0023	True
LA_E_4448661_0016	True
LA_E_4448661_0020	True
LA_E_4451246_0012	True
LA_E_4451398_0008	True
LA_E_4451398_0018	True
LA_E_4451906_0003	True
LA_E_4452221_0008	True
LA_E_4453919_0015	True
LA_E_4453919_0037	True
LA_E_4454614_0007	True
LA_E_4456747_0000	True
LA_E_4456766_0002	True
LA_E_4456766_0014	True
LA_E_4456946_0002	True
LA_E_4457434_0032	True
LA_E_4458789_0007	True
LA_E_4458789_0008	True
LA_E_4458789_0009	True
LA_E_4458789_0012	True
LA_E_4458789_0021	True
LA_E_4459734_0032	True
LA_E_4460576_0017	True
LA_E_4462086_0018	True
LA_E_4462366_0000	True
LA_E_4465683_0005	True
LA_E_4465846_0000	True
LA_E_4466407_0001	True
LA_E_4466407_0008	True
LA_E_4468188_0012	True
LA_E_4468188_0023	True
LA_E_4468741_0004	True
LA_E_4468741_0060	True
LA_E_4469208_0000	True
LA_E_4469577_0006	True
LA_E_4469577_0009	True
LA_E_4470414_0000	True
LA_E_4471468_0003	True
LA_E_4471472_0004	True
LA_E_4471472_0018	True
LA_E_4471472_0019	True
LA_E_4471472_0029	True
LA_E_4471472_0030	True
LA_E_4472486_0016	True
LA_E_4474904_0017	True
LA_E_4474904_0020	True
LA_E_4474904_0021	True
LA_E_4474913_0017	True
LA_E_4474913_0018	True
LA_E_4475518_0026	True
LA_E_4477122_0011	True
LA_E_4477122_0027	True
LA_E_4478475_0001	True
LA_E_4478475_0027	True
LA_E_4478605_0003	True
LA_E_4478605_0004	True
LA_E_4478605_0005	True
LA_E_4478605_0008	True
LA_E_4478763_0013	True
LA_E_4478763_0014	True
LA_E_4480962_0006	True
LA_E_4480962_0007	True
LA_E_4480962_0023	True
LA_E_4480962_0040	True
LA_E_4480974_0017	True
LA_E_4480974_0018	True
LA_E_4481270_0000	True
LA_E_4481270_0049	True
LA_E_4481694_0009	True
LA_E_4481870_0006	True
LA_E_4481870_0010	True
LA_E_4481876_0004	True
LA_E_4481876_0005	True
LA_E_4481876_0016	True
LA_E_4481876_0025	True
LA_E_4482559_0002	True
LA_E_4482559_0005	True
LA_E_4483440_0012	True
LA_E_4483440_0034	True
LA_E_4483440_0041	True
LA_E_4483440_0042	True
LA_E_4483440_0058	True
LA_E_4483440_0059	True
LA_E_4483922_0068	True
LA_E_4483922_0069	True
LA_E_4483922_0081	True
LA_E_4484602_0047	True
LA_E_4484602_0048	True
LA_E_4485201_0040	True
LA_E_4486022_0012	True
LA_E_4486969_0029	True
LA_E_4487756_0021	True
LA_E_4487756_0026	True
LA_E_4489915_0003	True
LA_E_4489915_0004	True
LA_E_4490187_0028	True
LA_E_4490187_0056	True
LA_E_4490959_0021	True
LA_E_4490959_0046	True
LA_E_4491537_0006	True
LA_E_4491537_0018	True
LA_E_4492683_0023	True
LA_E_4494652_0001	True
LA_E_4494652_0002	True
LA_E_4494652_0013	True
LA_E_4494652_0014	True
LA_E_4495306_0023	True
LA_E_4496879_0001	True
LA_E_4496879_0008	True
LA_E_4497015_0034	True
LA_E_4498483_0024	True
LA_E_4499257_0017	True
LA_E_4499257_0018	True
LA_E_4500623_0006	True
LA_E_4501281_0036	True
LA_E_4501281_0062	True
LA_E_4501888_0015	True
LA_E_4501888_0022	True
LA_E_4501888_0025	True
LA_E_4502127_0067	True
LA_E_4502281_0015	True
LA_E_4502281_0016	True
LA_E_4502281_0017	True
LA_E_4503273_0026	True
LA_E_4503632_0019	True
LA_E_4504284_0083	True
LA_E_4504745_0020	True
LA_E_4504745_0023	True
LA_E_4504851_0051	True
LA_E_4504851_0052	True
LA_E_4505498_0055	True
LA_E_4505498_0056	True
LA_E_4505498_0057	True
LA_E_4506237_0033	True
LA_E_4506237_0034	True
LA_E_4506438_0033	True
LA_E_4506438_0068	True
LA_E_4506438_0069	True
LA_E_4506932_0009	True
LA_E_4509828_0015	True
LA_E_4511907_0068	True
LA_E_4511907_0069	True
LA_E_4511938_0000	True
LA_E_4513821_0051	True
LA_E_4513825_0049	True
LA_E_4514503_0043	True
LA_E_4517277_0016	True
LA_E_4517925_0062	True
LA_E_4519253_0039	True
LA_E_4519253_0064	True
LA_E_4520160_0007	True
LA_E_4521827_0021	True
LA_E_4521827_0042	True
LA_E_4521827_0070	True
LA_E_4522452_0000	True
LA_E_4522558_0006	True
LA_E_4522651_0009	True
LA_E_4522651_0022	True
LA_E_4522968_0021	True
LA_E_4522968_0032	True
LA_E_4523432_0042	True
LA_E_4524340_0006	True
LA_E_4524340_0007	True
LA_E_4524413_0000	True
LA_E_4524413_0008	True
LA_E_4525964_0004	True
LA_E_4525964_0029	True
LA_E_4527056_0004	True
LA_E_4527056_0013	True
LA_E_4527484_0039	True
LA_E_4527484_0042	True
LA_E_4527484_0043	True
LA_E_4528056_0001	True
LA_E_4528056_0021	True
LA_E_4528056_0022	True
LA_E_4528924_0009	True
LA_E_4528924_0012	True
LA_E_4529726_0030	True
LA_E_4530122_0015	True
LA_E_4530459_0008	True
LA_E_4530779_0018	True
LA_E_4530779_0042	True
LA_E_4531493_0028	True
LA_E_4531914_0007	True
LA_E_4531914_0032	True
LA_E_4532105_0006	True
LA_E_4532298_0009	True
LA_E_4532420_0017	True
LA_E_4532420_0018	True
LA_E_4532420_0028	True
LA_E_4535183_0024	True
LA_E_4535224_0006	True
LA_E_4535510_0015	True
LA_E_4535510_0038	True
LA_E_4535510_0060	True
LA_E_4537703_0009	True
LA_E_4539807_0009	True
LA_E_4540471_0013	True
LA_E_4540471_0046	True
LA_E_4540508_0005	True
LA_E_4541502_0019	True
LA_E_4543026_0031	True
LA_E_4543026_0045	True
LA_E_4543364_0004	True
LA_E_4544192_0011	True
LA_E_4544192_0024	True
LA_E_4544192_0025	True
LA_E_4544321_0006	True
LA_E_4544703_0016	True
LA_E_4545287_0037	True
LA_E_4546556_0036	True
LA_E_4546556_0039	True
LA_E_4548698_0008	True
LA_E_4550461_0017	True
LA_E_4552910_0009	True
LA_E_4552910_0022	True
LA_E_4552910_0049	True
LA_E_4553742_0018	True
LA_E_4555993_0026	True
LA_E_4556952_0021	True
LA_E_4557782_0029	True
LA_E_4557782_0030	True
LA_E_4557972_0009	True
LA_E_4557972_0010	True
LA_E_4558544_0016	True
LA_E_4559420_0029	True
LA_E_4560481_0020	True
LA_E_4560481_0021	True
LA_E_4560481_0040	True
LA_E_4560481_0045	True
LA_E_4560821_0028	True
LA_E_4563595_0004	True
LA_E_4563595_0015	True
LA_E_4565410_0014	True
LA_E_4567017_0017	True
LA_E_4568669_0018	True
LA_E_4569405_0017	True
LA_E_4570028_0000	True
LA_E_4573264_0041	True
LA_E_4574654_0002	True
LA_E_4575301_0001	True
LA_E_4575301_0019	True
LA_E_4575811_0016	True
LA_E_4576217_0003	True
LA_E_4576217_0043	True
LA_E_4576217_0044	True
LA_E_4576217_0065	True
LA_E_4576217_0066	True
LA_E_4576237_0004	True
LA_E_4576237_0024	True
LA_E_4576503_0031	True
LA_E_4576503_0032	True
LA_E_4576503_0033	True
LA_E_4576921_0019	True
LA_E_4578490_0029	True
LA_E_4578887_0024	True
LA_E_4579691_0015	True
LA_E_4579691_0022	True
LA_E_4580046_0024	True
LA_E_4580046_0025	True
LA_E_4580046_0026	True
LA_E_4580386_0076	True
LA_E_4581025_0023	True
LA_E_4581025_0029	True
LA_E_4581175_0000	True
LA_E_4581482_0005	True
LA_E_4581482_0008	True
LA_E_4581482_0009	True
LA_E_4582754_0006	True
LA_E_4582754_0007	True
LA_E_4582781_0018	True
LA_E_4582781_0039	True
LA_E_4584140_0025	True
LA_E_4587291_0013	True
LA_E_4587596_0011	True
LA_E_4587784_0012	True
LA_E_4587784_0023	True
LA_E_4587922_0002	True
LA_E_4587922_0009	True
LA_E_4587922_0015	True
LA_E_4588471_0033	True
LA_E_4588471_0049	True
LA_E_4588835_0014	True
LA_E_4589164_0024	True
LA_E_4591021_0011	True
LA_E_4591949_0042	True
LA_E_4592172_0003	True
LA_E_4592172_0004	True
LA_E_4592724_0038	True
LA_E_4592816_0038	True
LA_E_4593733_0010	True
LA_E_4593733_0024	True
LA_E_4594103_0004	True
LA_E_4594103_0017	True
LA_E_4594103_0018	True
LA_E_4594103_0028	True
LA_E_4595157_0035	True
LA_E_4595589_0029	True
LA_E_4595589_0035	True
LA_E_4595991_0006	True
LA_E_4595991_0007	True
LA_E_4595991_0023	True
LA_E_4596132_0010	True
LA_E_4596132_0037	True
LA_E_4596132_0038	True
LA_E_4597550_0018	True
LA_E_4597550_0019	True
LA_E_4597550_0051	True
LA_E_4597643_0014	True
LA_E_4598006_0032	True
LA_E_4598006_0033	True
LA_E_4599712_0021	True
LA_E_4599734_0055	True
LA_E_4600022_0031	True
LA_E_4603893_0022	True
LA_E_4604411_0033	True
LA_E_4604599_0022	True
LA_E_4605642_0017	True
LA_E_4606011_0033	True
LA_E_4606011_0039	True
LA_E_4607316_0041	True
LA_E_4607710_0006	True
LA_E_4608134_0009	True
LA_E_4608631_0003	True
LA_E_4608687_0016	True
LA_E_4609607_0018	True
LA_E_4609963_0020	True
LA_E_4609963_0066	True
LA_E_4611600_0030	True
LA_E_4612231_0021	True
LA_E_4612411_0030	True
LA_E_4612411_0049	True
LA_E_4612642_0037	True
LA_E_4612642_0040	True
LA_E_4614970_0007	True
LA_E_4615588_0008	True
LA_E_4615818_0005	True
LA_E_4616370_0001	True
LA_E_4616726_0014	True
LA_E_4616842_0018	True
LA_E_4616842_0034	True
LA_E_4616842_0053	True
LA_E_4616842_0080	True
LA_E_4617117_0001	True
LA_E_4617117_0020	True
LA_E_4617620_0021	True
LA_E_4621395_0047	True
LA_E_4621476_0010	True
LA_E_4621476_0024	True
LA_E_4621476_0042	True
LA_E_4621814_0011	True
LA_E_4622295_0027	True
LA_E_4622295_0034	True
LA_E_4622624_0018	True
LA_E_4622994_0030	True
LA_E_4622994_0036	True
LA_E_4622994_0037	True
LA_E_4624246_0000	True
LA_E_4624246_0001	True
LA_E_4624246_0002	True
LA_E_4624246_0005	True
LA_E_4624762_0005	True
LA_E_4627113_0084	True
LA_E_4627628_0009	True
LA_E_4628254_0041	True
LA_E_4628732_0032	True
LA_E_4628732_0046	True
LA_E_4628732_0047	True
LA_E_4628976_0001	True
LA_E_4628994_0020	True
LA_E_4628994_0021	True
LA_E_4629930_0009	True
LA_E_4629930_0044	True
LA_E_4630409_0009	True
LA_E_4630409_0033	True
LA_E_4632609_0050	True
LA_E_4633900_0014	True
LA_E_4633900_0015	True
LA_E_4633900_0020	True
LA_E_4634876_0041	True
LA_E_4635581_0028	True
LA_E_4636126_0029	True
LA_E_4636126_0030	True
LA_E_4636126_0031	True
LA_E_4636126_0036	True
LA_E_4636375_0011	True
LA_E_4636375_0012	True
LA_E_4636375_0019	True
LA_E_4636375_0030	True
LA_E_4636375_0031	True
LA_E_4636375_0038	True
LA_E_4637401_0029	True
LA_E_4639392_0008	True
LA_E_4639457_0027	True
LA_E_4639457_0028	True
LA_E_4639457_0029	True
LA_E_4639819_0058	True
LA_E_4639878_0006	True
LA_E_4639878_0007	True
LA_E_4641452_0000	True
LA_E_4641452_0100	True
LA_E_4641452_0101	True
LA_E_4641452_0111	True
LA_E_4643654_0017	True
LA_E_4643654_0023	True
LA_E_4643654_0024	True
LA_E_4643654_0050	True
LA_E_4644082_0004	True
LA_E_4644119_0002	True
LA_E_4644297_0048	True
LA_E_4645222_0010	True
LA_E_4646919_0030	True
LA_E_4646919_0081	True
LA_E_4646919_0082	True
LA_E_4646919_0083	True
LA_E_4647932_0004	True
LA_E_4647932_0018	True
LA_E_4648382_0046	True
LA_E_4648389_0039	True
LA_E_4648389_0040	True
LA_E_4648389_0067	True
LA_E_4648444_0006	True
LA_E_4648467_0005	True
LA_E_4648467_0006	True
LA_E_4648467_0033	True
LA_E_4648778_0005	True
LA_E_4648778_0022	True
LA_E_4648967_0028	True
LA_E_4648967_0047	True
LA_E_4649595_0012	True
LA_E_4649595_0013	True
LA_E_4649595_0014	True
LA_E_4649595_0027	True
LA_E_4650475_0003	True
LA_E_4650475_0024	True
LA_E_4651445_0001	True
LA_E_4651511_0006	True
LA_E_4651844_0016	True
LA_E_4651844_0017	True
LA_E_4651844_0018	True
LA_E_4652359_0021	True
LA_E_4654236_0001	True
LA_E_4654236_0002	True
LA_E_4656101_0035	True
LA_E_4656133_0022	True
LA_E_4658220_0020	True
LA_E_4658220_0021	True
LA_E_4659217_0022	True
LA_E_4659911_0060	True
LA_E_4661600_0017	True
LA_E_4661600_0020	True
LA_E_4661600_0026	True
LA_E_4662810_0045	True
LA_E_4662810_0046	True
LA_E_4662893_0017	True
LA_E_4662893_0018	True
LA_E_4662893_0019	True
LA_E_4662893_0036	True
LA_E_4663158_0004	True
LA_E_4663158_0005	True
LA_E_4665110_0001	True
LA_E_4665110_0002	True
LA_E_4666190_0007	True
LA_E_4666190_0008	True
LA_E_4666190_0009	True
LA_E_4666190_0010	True
LA_E_4666190_0021	True
LA_E_4667056_0021	True
LA_E_4667874_0005	True
LA_E_4667874_0006	True
LA_E_4668908_0004	True
LA_E_4668908_0005	True
LA_E_4668908_0018	True
LA_E_4668908_0023	True
LA_E_4668908_0024	True
LA_E_4671294_0013	True
LA_E_4672902_0014	True
LA_E_4672902_0015	True
LA_E_4673111_0006	True
LA_E_4673299_0011	True
LA_E_4673299_0012	True
LA_E_4673299_0013	True
LA_E_4673648_0003	True
LA_E_4673648_0025	True
LA_E_4673648_0026	True
LA_E_4673648_0027	True
LA_E_4673648_0028	True
LA_E_4673648_0029	True
LA_E_4674288_0006	True
LA_E_4674288_0050	True
LA_E_4674288_0056	True
LA_E_4676243_0000	True
LA_E_4676243_0022	True
LA_E_4678037_0062	True
LA_E_4678440_0001	True
LA_E_4678440_0006	True
LA_E_4678440_0026	True
LA_E_4678735_0004	True
LA_E_4678735_0005	True
LA_E_4678735_0024	True
LA_E_4679755_0039	True
LA_E_4679755_0040	True
LA_E_4679878_0000	True
LA_E_4679878_0001	True
LA_E_4679878_0010	True
LA_E_4679878_0029	True
LA_E_4679878_0040	True
LA_E_4681232_0009	True
LA_E_4682862_0025	True
LA_E_4682862_0031	True
LA_E_4682970_0036	True
LA_E_4682970_0037	True
LA_E_4684137_0006	True
LA_E_4684697_0006	True
LA_E_4686836_0022	True
LA_E_4687742_0017	True
LA_E_4687742_0018	True
LA_E_4687860_0028	True
LA_E_4688326_0004	True
LA_E_4688326_0005	True
LA_E_4688474_0067	True
LA_E_4690233_0022	True
LA_E_4690268_0032	True
LA_E_4690652_0001	True
LA_E_4690652_0018	True
LA_E_4691966_0006	True
LA_E_4692890_0006	True
LA_E_4694722_0006	True
LA_E_4694722_0007	True
LA_E_4696201_0007	True
LA_E_4696889_0010	True
LA_E_4696889_0026	True
LA_E_4697621_0039	True
LA_E_4697735_0028	True
LA_E_4697775_0017	True
LA_E_4697948_0036	True
LA_E_4697948_0037	True
